voyageurs,chambres,lits,salles_de_bain,prix_total,nb_nuits,note,nb_avis,latitude,longitude,Cuisine,Wifi,Eau chaude,Équipements de cuisine de base,Draps,Vaisselle et couverts,Télévision,Cintres,Fer à repasser,Lave-linge,localisation_detail,type_logement_clean,prix_par_nuit,prix_par_voyageur
2.0,1.0,1.0,1.0,237.0,5,4.56,9.0,34.08469,-6.78722,1,0,1,0,0,0,1,0,1,1,Salé,Appartement,47.4,118.5
4.0,1.0,1.0,1.0,212.0,5,4.8,41.0,34.26039,-6.60063,1,1,1,1,0,1,0,1,1,1,Kénitra,Appartement,42.4,53.0
6.0,2.0,3.0,2.0,350.0,5,4.66,32.0,34.2604,-6.6745,1,1,1,1,1,1,1,1,0,1,Kénitra,Appartement,70.0,58.333333333333336
5.0,2.0,3.0,2.0,499.0,5,4.8,46.0,34.15054,-6.73617,1,1,1,0,1,1,1,1,1,1,Plage des Nations,Appartement en résidence,99.8,99.8
4.0,2.0,3.0,1.0,282.0,5,4.81,47.0,34.01121065602037,-6.855953208302335,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,56.4,70.5
6.0,3.0,5.0,3.0,473.0,5,4.56,36.0,33.9902,-6.8841,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,94.6,78.83333333333333
6.0,3.0,3.0,1.0,477.0,5,4.77,26.0,33.9417,-6.817,1,1,0,1,0,1,1,0,0,1,Rabat,Maison de ville,95.4,79.5
6.0,2.0,3.0,1.0,212.0,5,5.0,6.0,34.0813,-6.7866,1,1,1,0,1,1,1,0,0,1,Salé,Appartement,42.4,35.333333333333336
5.0,2.0,2.0,2.0,537.0,5,4.11,9.0,34.1467,-6.736,1,1,1,1,1,1,1,0,0,1,Sidi Bouknadel,Appartement,107.4,107.4
4.0,2.0,3.0,1.0,230.0,5,4.91,27.0,33.98954,-6.8818,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,46.0,57.5
6.0,2.0,3.0,2.0,398.0,5,4.67,3.0,34.14316,-6.73665,1,1,1,1,1,1,1,1,1,1,Sidi Bouknadel,Appartement en résidence,79.6,66.33333333333333
4.0,1.0,1.0,1.0,137.0,5,4.91,27.0,34.249,-6.6798,1,1,0,0,0,0,1,0,0,1,Kénitra,Appartement,27.4,34.25
3.0,1.0,1.0,1.0,246.0,5,4.2,5.0,34.02596822879128,-6.828642612087867,1,1,1,1,0,1,1,1,1,1,Rabat,Appartement,49.2,82.0
4.0,2.0,3.0,2.0,258.0,5,4.93,44.0,34.073,-6.7962,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,51.6,64.5
6.0,3.0,3.0,1.0,691.0,5,4.82,11.0,34.0113,-6.6695,1,1,1,1,1,1,1,0,1,1,Rabat,Cottage,138.2,115.16666666666667
4.0,2.0,3.0,1.0,107.0,5,4.83,6.0,34.263,-6.628,1,1,1,1,0,1,1,0,0,1,Kénitra,Appartement,21.4,26.75
4.0,2.0,3.0,1.0,178.0,5,4.81,111.0,34.0409,-6.7998,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,35.6,44.5
6.0,3.0,3.0,1.0,328.0,5,4.94,67.0,33.9377,-6.93956,1,1,1,1,1,1,0,1,1,1,Témara,Appartement en résidence,65.6,54.666666666666664
6.0,2.0,4.0,2.0,366.0,5,5.0,3.0,34.14779,-6.73859,1,1,0,0,0,0,1,0,1,1,Sidi Bouknadel,Appartement,73.2,61.0
6.0,3.0,3.0,1.0,361.0,5,4.85,34.0,34.2495,-6.681,1,1,1,1,1,1,0,1,0,1,Kénitra,Appartement,72.2,60.166666666666664
6.0,2.0,4.0,1.0,196.0,5,4.68,130.0,34.07167,-6.79761,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,39.2,32.666666666666664
4.0,1.0,3.0,1.0,195.0,5,5.0,4.0,34.0424,-6.8038,1,1,1,1,1,1,1,0,0,0,Salé,Appartement,39.0,48.75
2.0,1.0,1.0,2.0,133.0,5,4.67,3.0,34.024,-6.7568,1,1,0,0,0,0,1,0,0,1,Salé,Chambre,26.6,66.5
5.0,2.0,1.0,1.0,190.0,5,4.54,13.0,34.0254,-6.7803,1,1,1,0,0,0,1,0,0,1,Salé,Appartement,38.0,38.0
3.0,1.0,1.0,1.0,352.0,5,4.61,33.0,34.0268,-6.8482,1,1,1,1,1,1,0,1,0,1,Rabat,Appartement,70.4,117.33333333333333
6.0,3.0,3.0,1.0,494.0,5,4.74,42.0,34.00043,-6.8752,1,1,1,1,0,1,1,0,0,1,Rabat,Appartement,98.8,82.33333333333333
4.0,1.0,1.0,1.0,265.0,5,4.91,22.0,34.0785,-6.7831,1,0,1,1,1,1,1,1,0,1,Salé,Appartement,53.0,66.25
3.0,1.0,1.0,1.0,200.0,5,4.6,5.0,34.0025,-6.8677,1,1,0,0,0,0,1,0,0,0,Rabat,Appartement,40.0,66.66666666666667
2.0,1.0,1.0,1.0,183.0,5,5.0,3.0,33.9329,-6.9093,1,1,1,0,0,0,0,0,0,1,Témara,Appartement,36.6,91.5
6.0,3.0,3.0,1.0,334.0,5,4.0,6.0,34.02237686842329,-6.853974935121061,1,1,1,0,1,0,1,1,0,0,Rabat,Appartement,66.8,55.666666666666664
4.0,1.0,3.0,1.0,172.0,5,5.0,3.0,33.9997600923532,-6.736515503103028,1,1,1,1,1,1,1,0,0,1,Sala Al Jadida,Appartement,34.4,43.0
4.0,2.0,3.0,1.0,220.0,5,4.67,3.0,34.0609,-6.8078,1,1,0,0,0,0,1,0,0,1,Salé,Appartement,44.0,55.0
4.0,2.0,4.0,1.0,217.0,5,4.86,70.0,34.0025,-6.8671,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,43.4,54.25
4.0,2.0,3.0,1.0,212.0,5,4.91,27.0,33.9918,-6.883,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,42.4,53.0
5.0,2.0,2.0,1.0,191.0,5,4.69,95.0,34.02522,-6.84938,1,1,1,0,0,1,0,0,0,1,Rabat,Appartement,38.2,38.2
4.0,2.0,4.0,1.0,190.0,5,4.68,34.0,34.252,-6.6786,1,1,1,1,1,1,0,0,1,1,Kénitra,Appartement,38.0,47.5
5.0,2.0,1.0,1.0,148.0,5,4.67,24.0,34.0894,-6.7745,1,1,1,1,0,0,1,1,1,1,Salé,Appartement,29.6,29.6
6.0,3.0,3.0,1.0,415.0,5,4.33,6.0,34.0003,-6.8513,1,1,1,1,1,1,1,1,0,1,Rabat,Appartement en résidence,83.0,69.16666666666667
2.0,1.0,2.0,1.0,223.0,5,4.67,36.0,34.0151,-6.8281,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,44.6,111.5
5.0,1.0,1.0,1.0,289.0,5,4.88,8.0,34.1192,-6.7388,0,1,1,1,1,1,1,0,0,1,Sidi Bouknadel,Appartement,57.8,57.8
4.0,1.0,1.0,1.0,333.0,5,5.0,10.0,34.02289,-6.8278,1,1,1,0,1,1,1,0,0,1,Rabat,Appartement,66.6,83.25
4.0,1.0,1.0,1.0,360.0,5,4.92,108.0,34.25078,-6.68061,1,1,1,1,1,1,0,1,1,1,Kénitra,Appartement,72.0,90.0
6.0,2.0,3.0,2.0,678.0,5,4.9,21.0,34.14827,-6.73463,1,1,1,1,0,1,1,1,1,1,Salé,Appartement en résidence,135.6,113.0
4.0,2.0,3.0,3.0,571.0,5,5.0,33.0,34.0316,-6.8257,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,114.2,142.75
2.0,1.0,2.0,1.0,327.0,5,5.0,10.0,34.249,-6.6797,1,1,1,1,1,1,1,1,0,1,Kénitra,Appartement,65.4,163.5
4.0,2.0,3.0,1.0,188.0,5,4.91,27.0,34.0268,-6.838,1,1,1,1,0,1,1,1,1,1,Rabat,Appartement,37.6,47.0
6.0,3.0,5.0,2.0,537.0,5,5.0,17.0,33.9029,-6.9938,1,1,1,1,1,1,1,1,1,1,Témara,Hébergement,107.4,89.5
5.0,1.0,6.0,1.0,273.0,5,4.98,51.0,34.2527,-6.6785,1,1,1,1,1,1,1,1,1,1,Kénitra,Appartement,54.6,54.6
6.0,3.0,3.0,1.0,555.0,5,4.91,23.0,34.1496,-6.73581,1,1,1,1,0,1,1,0,1,1,Sidi Bouknadel,Appartement,111.0,92.5
4.0,1.0,2.0,1.0,226.0,5,4.91,22.0,34.2534,-6.6786,1,1,0,0,0,0,1,0,0,1,Kénitra,Appartement,45.2,56.5
3.0,1.0,1.0,2.0,337.0,5,5.0,28.0,34.02137,-6.8248,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,67.4,112.33333333333333
5.0,2.0,3.0,3.0,384.0,5,5.0,70.0,34.0773,-6.783,1,1,1,0,1,1,1,1,1,1,Salé,Appartement,76.8,76.8
6.0,3.0,3.0,1.0,345.0,5,4.72,39.0,34.1472,-6.7304,1,1,1,1,1,1,1,1,1,1,Sidi Bouknadel,Hébergement,69.0,57.5
4.0,1.0,2.0,1.0,354.0,5,4.95,21.0,34.023,-6.8298,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,70.8,88.5
4.0,2.0,1.0,2.0,286.0,5,4.96,164.0,34.00458,-6.85677,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,57.2,71.5
2.0,1.0,1.0,1.0,316.0,5,5.0,3.0,34.0249,-6.8264,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,63.2,158.0
4.0,1.0,2.0,1.0,411.0,5,5.0,4.0,34.2522,-6.6796,1,1,0,1,1,1,1,0,1,1,Kénitra,Appartement,82.2,102.75
2.0,1.0,1.0,1.0,504.0,5,5.0,4.0,34.0181,-6.833,1,1,1,1,0,1,1,0,0,1,Rabat,Appartement,100.8,252.0
6.0,3.0,3.0,1.0,354.0,5,4.91,27.0,34.0245,-6.8306,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,70.8,59.0
4.0,2.0,3.0,1.0,258.0,5,4.91,27.0,34.1199,-6.74,1,1,1,1,1,1,0,1,1,1,Sidi Bouknadel,Appartement en résidence,51.6,64.5
6.0,3.0,3.0,1.0,383.0,5,5.0,17.0,33.9866,-6.8858,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,76.6,63.833333333333336
6.0,3.0,3.0,1.0,311.0,5,4.92,13.0,34.25442673589234,-6.605018922315064,1,1,1,1,1,1,0,1,1,1,Kénitra,Appartement,62.2,51.833333333333336
6.0,3.0,3.0,1.0,322.0,5,4.72,25.0,34.0248,-6.8281,1,1,0,1,0,1,1,0,0,1,Rabat,Appartement,64.4,53.666666666666664
4.0,1.0,1.0,1.0,333.0,5,4.99,67.0,34.2488,-6.6799,1,1,0,1,1,1,1,1,0,1,Kénitra,Appartement,66.6,83.25
4.0,1.0,1.0,1.0,242.0,5,4.95,19.0,34.2595,-6.6671,1,1,1,1,1,1,0,1,1,1,Kénitra,Appartement,48.4,60.5
5.0,2.0,4.0,1.0,463.0,5,4.91,27.0,34.0636,-6.8061,1,1,1,1,0,1,1,0,1,1,Salé,Appartement,92.6,92.6
6.0,3.0,3.0,1.0,375.0,5,4.58,182.0,34.0323,-6.83834,1,1,1,1,0,1,0,0,0,1,Rabat,Hébergement,75.0,62.5
4.0,1.0,3.0,1.0,444.0,5,5.0,6.0,34.0305,-6.8254,1,1,1,1,1,1,1,1,1,0,Salé,Appartement,88.8,111.0
6.0,2.0,3.0,1.0,302.0,5,4.95,208.0,33.91001,-6.97061,1,1,1,1,1,1,0,1,1,1,Témara,Appartement,60.4,50.333333333333336
4.0,2.0,3.0,1.0,255.0,5,4.86,103.0,34.0195,-6.7438,1,1,1,1,1,1,0,0,0,1,Salé,Appartement,51.0,63.75
6.0,3.0,3.0,1.0,344.0,5,5.0,13.0,34.0232,-6.8486,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,68.8,57.333333333333336
4.0,1.0,3.0,1.0,222.0,5,5.0,3.0,34.2504,-6.6792,1,1,1,1,1,1,1,1,0,1,Kénitra,Appartement,44.4,55.5
6.0,3.0,3.0,1.0,222.0,5,4.92,63.0,34.03155,-6.80672,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,44.4,37.0
4.0,1.0,2.0,1.0,243.0,5,4.92,60.0,34.251,-6.6781,1,1,1,0,0,0,1,0,0,1,Kénitra,Appartement,48.6,60.75
4.0,1.0,1.0,1.0,261.0,5,4.92,78.0,34.25334408532085,-6.67844275772052,1,1,1,1,1,1,1,1,1,1,Kénitra,Appartement,52.2,65.25
5.0,2.0,3.0,2.0,376.0,5,4.97,30.0,33.9031,-6.9875,1,1,1,1,1,1,0,0,1,1,Témara,Appartement,75.2,75.2
4.0,1.0,1.0,1.0,243.0,5,4.88,42.0,34.2563,-6.6758,1,1,1,1,1,1,1,0,0,1,Kénitra,Appartement,48.6,60.75
4.0,1.0,3.0,1.0,344.0,5,4.96,24.0,34.2515,-6.6793,1,1,1,1,1,1,0,1,1,1,Kénitra,Appartement,68.8,86.0
5.0,2.0,3.0,2.0,455.0,5,4.81,43.0,34.15016,-6.73262,1,1,1,1,1,1,1,1,0,1,Sidi Bouknadel,Appartement en résidence,91.0,91.0
6.0,3.0,3.0,1.0,347.0,5,5.0,13.0,33.9107,-6.9742,1,1,1,1,1,1,1,1,1,1,Témara,Appartement,69.4,57.833333333333336
4.0,1.0,1.0,1.0,186.0,5,4.89,79.0,34.2491,-6.6805,1,1,1,1,1,1,1,1,1,1,Kénitra,Appartement,37.2,46.5
5.0,2.0,5.0,1.0,194.0,5,4.96,24.0,34.2714,-6.6264,1,1,1,0,0,1,0,0,1,1,Kénitra,Appartement,38.8,38.8
4.0,1.0,1.0,1.0,283.0,5,5.0,11.0,34.2512,-6.6795,1,1,0,0,0,0,1,0,0,1,Kénitra,Appartement,56.6,70.75
6.0,2.0,6.0,2.0,603.0,5,5.0,10.0,34.1495,-6.737,1,1,1,0,1,0,0,1,1,1,Plage des Nations,Appartement en résidence,120.6,100.5
4.0,2.0,3.0,1.0,336.0,5,4.8,5.0,34.0404,-6.823,1,1,0,0,0,0,1,0,0,1,Salé,Appartement,67.2,84.0
6.0,3.0,3.0,1.0,923.0,5,4.86,7.0,33.9827,-6.8953,1,1,0,1,0,0,1,0,0,1,Rabat,Appartement,184.6,153.83333333333334
4.0,1.0,1.0,1.0,278.0,5,5.0,40.0,34.2495,-6.6802,1,1,1,1,1,1,0,1,1,1,Kénitra,Appartement en résidence,55.6,69.5
4.0,2.0,3.0,1.0,272.0,5,4.85,40.0,34.27093,-6.60484,1,1,1,1,0,1,1,1,1,1,Kénitra,Appartement,54.4,68.0
6.0,3.0,3.0,1.0,222.0,5,4.76,68.0,34.02004,-6.82174,1,1,1,0,1,1,0,0,1,1,Rabat,Appartement,44.4,37.0
2.0,1.0,1.0,1.0,233.0,5,4.93,81.0,34.02265,-6.845,1,1,1,1,0,1,1,0,0,1,Rabat,Appartement,46.6,116.5
4.0,1.0,1.0,1.0,255.0,5,4.75,4.0,33.9218473299461,-6.961243387136883,1,1,1,1,1,1,1,1,1,1,Témara,Hébergement,51.0,63.75
6.0,2.0,2.0,2.0,398.0,5,5.0,3.0,34.1509,-6.7334,1,1,1,1,1,1,1,1,0,1,Sidi Bouknadel,Appartement,79.6,66.33333333333333
5.0,2.0,3.0,1.0,354.0,5,4.91,27.0,34.0636,-6.8055,0,1,1,1,0,1,1,0,1,1,Salé,Appartement,70.8,70.8
4.0,2.0,4.0,1.0,584.0,5,4.96,68.0,33.99705,-6.87854,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,116.8,146.0
5.0,2.0,4.0,2.0,351.0,5,5.0,18.0,34.14454,-6.73887,1,1,1,1,1,1,1,1,1,1,Plage des Nations,Appartement en résidence,70.2,70.2
6.0,3.0,3.0,1.0,440.0,5,4.9,58.0,34.0179,-6.83495,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,88.0,73.33333333333333
4.0,2.0,3.0,2.0,337.0,5,4.92,13.0,33.9924,-6.73,1,1,1,0,1,1,1,1,1,1,Sala Al Jadida,Appartement,67.4,84.25
3.0,1.0,1.0,1.0,356.0,5,4.94,18.0,34.0165,-6.8333,0,1,0,1,1,1,1,1,0,0,Rabat,Appartement,71.2,118.66666666666667
4.0,1.0,1.0,1.0,263.0,5,4.81,48.0,34.0213,-6.8508,1,1,1,1,1,1,1,0,0,1,Rabat,Appartement en résidence,52.6,65.75
3.0,1.0,1.0,1.0,320.0,5,5.0,9.0,34.02337,-6.82638,0,1,1,1,1,1,1,1,1,1,Rabat,Appartement,64.0,106.66666666666667
5.0,2.0,2.0,2.0,538.0,5,4.96,69.0,33.931,-6.9314,0,1,1,1,1,1,1,1,1,1,Témara,Appartement,107.6,107.6
2.0,1.0,1.0,1.0,250.0,5,5.0,4.0,34.0205,-6.8522,1,1,1,1,1,0,1,0,0,1,Rabat,Appartement,50.0,125.0
2.0,1.0,1.0,1.0,284.0,5,5.0,25.0,34.0244,-6.835,1,1,1,1,1,1,1,0,1,0,Rabat,Appartement,56.8,142.0
6.0,3.0,3.0,1.0,481.0,5,4.87,63.0,34.0219,-6.8429,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,96.2,80.16666666666667
6.0,3.0,3.0,1.0,460.0,5,4.89,9.0,33.98902,-6.84499,1,1,0,1,0,0,1,0,1,1,Rabat,Appartement,92.0,76.66666666666667
3.0,1.0,1.0,1.0,341.0,5,4.97,35.0,34.02255942925281,-6.843337039554851,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement en résidence,68.2,113.66666666666667
6.0,3.0,3.0,1.0,432.0,5,4.87,92.0,34.0069,-6.84853,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,86.4,72.0
4.0,2.0,3.0,1.0,317.0,5,5.0,6.0,34.0247,-6.8402,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,63.4,79.25
4.0,2.0,2.0,1.0,206.0,5,4.91,22.0,34.0405,-6.79387,1,1,1,0,1,0,1,1,1,1,Salé,Appartement,41.2,51.5
4.0,2.0,3.0,1.0,272.0,5,4.83,41.0,34.0506,-6.8056,1,1,1,0,1,1,1,1,1,1,Salé,Appartement en résidence,54.4,68.0
2.0,1.0,2.0,1.0,228.0,5,4.95,21.0,34.06048993466703,-6.807118014196655,1,1,1,1,1,0,1,1,1,0,Salé,Appartement,45.6,114.0
4.0,2.0,3.0,1.0,248.0,5,5.0,5.0,34.0287,-6.8027,1,1,0,0,0,0,1,0,0,1,Salé,Hébergement,49.6,62.0
6.0,3.0,3.0,1.0,442.0,5,4.5,8.0,34.0257,-6.8433,1,1,1,1,0,1,1,1,0,1,Rabat,Appartement,88.4,73.66666666666667
4.0,2.0,2.0,1.0,147.0,5,4.86,7.0,34.08317602460981,-6.788427672795589,1,0,1,1,1,1,1,1,0,0,Salé,Appartement,29.4,36.75
3.0,1.0,1.0,2.0,337.0,5,5.0,28.0,34.02137,-6.8248,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,67.4,112.33333333333333
6.0,3.0,3.0,1.0,408.0,5,4.99,141.0,34.0323,-6.8264,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,81.6,68.0
4.0,2.0,3.0,2.0,339.0,5,4.94,32.0,34.02162779356711,-6.74753015717867,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,67.8,84.75
3.0,1.0,2.0,1.0,472.0,5,4.95,56.0,34.0053,-6.863,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,94.4,157.33333333333334
6.0,3.0,3.0,1.0,291.0,5,4.89,85.0,34.023,-6.8275,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,58.2,48.5
6.0,3.0,3.0,1.0,477.0,5,4.86,14.0,34.0232,-6.8488,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,95.4,79.5
6.0,2.0,2.0,1.0,309.0,5,4.93,27.0,34.043,-6.8117,1,1,1,1,1,1,1,1,1,1,Salé,Appartement en résidence,61.8,51.5
4.0,2.0,4.0,2.0,566.0,5,4.94,48.0,34.0028,-6.8473,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,113.2,141.5
4.0,1.0,2.0,1.0,342.0,5,4.91,27.0,34.02295,-6.84578,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement en résidence,68.4,85.5
6.0,3.0,3.0,1.0,347.0,5,4.87,82.0,34.02497,-6.85172,1,1,1,1,0,1,1,0,1,1,Rabat,Appartement,69.4,57.833333333333336
3.0,1.0,1.0,1.0,196.0,5,4.78,9.0,34.04340550457451,-6.807032305858031,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,39.2,65.33333333333333
2.0,1.0,1.0,1.0,282.0,5,4.87,140.0,34.02301,-6.82826,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,56.4,141.0
4.0,2.0,3.0,2.0,339.0,5,4.94,32.0,34.02162779356711,-6.74753015717867,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,67.8,84.75
3.0,1.0,2.0,1.0,472.0,5,4.95,56.0,34.0053,-6.863,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,94.4,157.33333333333334
5.0,2.0,3.0,3.0,384.0,5,5.0,70.0,34.0773,-6.783,1,1,1,0,1,1,1,1,1,1,Salé,Appartement,76.8,76.8
4.0,2.0,3.0,2.0,253.0,5,4.91,27.0,34.0841,-6.7841,1,1,1,0,1,1,1,1,0,1,Salé,Appartement,50.6,63.25
4.0,2.0,2.0,1.0,147.0,5,4.86,7.0,34.08317602460981,-6.788427672795589,1,0,1,1,1,1,1,1,0,0,Salé,Appartement,29.4,36.75
5.0,2.0,3.0,1.0,360.0,5,5.0,4.0,34.0328,-6.7996,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,72.0,72.0
2.0,1.0,1.0,1.0,504.0,5,5.0,4.0,34.0181,-6.833,1,1,1,1,0,1,1,0,0,1,Rabat,Appartement,100.8,252.0
3.0,1.0,1.0,1.0,268.0,5,5.0,4.0,34.0192,-6.8245,1,1,1,0,1,0,1,1,1,1,Rabat,Appartement,53.6,89.33333333333333
4.0,2.0,3.0,2.0,337.0,5,4.92,13.0,33.9924,-6.73,1,1,1,0,1,1,1,1,1,1,Sala Al Jadida,Appartement,67.4,84.25
6.0,3.0,3.0,1.0,432.0,5,4.87,92.0,34.0069,-6.84853,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,86.4,72.0
2.0,1.0,1.0,2.0,370.0,5,5.0,8.0,34.02380437174637,-6.849809744486507,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,74.0,185.0
2.0,1.0,1.0,1.0,235.0,5,4.82,98.0,34.0162,-6.8285,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,47.0,117.5
4.0,1.0,1.0,1.0,333.0,5,5.0,10.0,34.02289,-6.8278,1,1,1,0,1,1,1,0,0,1,Rabat,Appartement,66.6,83.25
4.0,1.0,2.0,1.0,330.0,5,5.0,36.0,34.0224,-6.8262,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,66.0,82.5
5.0,2.0,3.0,1.0,265.0,5,5.0,7.0,34.0516,-6.8125,1,1,1,0,0,0,1,0,0,1,Salé,Appartement en résidence,53.0,53.0
3.0,1.0,1.0,1.0,433.0,5,4.89,28.0,34.0041,-6.8582,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,86.6,144.33333333333334
4.0,1.0,1.0,1.0,384.0,5,4.89,47.0,34.00306147626417,-6.857158074274115,1,1,1,1,1,0,0,1,1,1,Rabat,Appartement,76.8,96.0
4.0,2.0,2.0,1.0,289.0,5,4.7,10.0,34.0567,-6.8009,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,57.8,72.25
4.0,2.0,2.0,2.0,278.0,5,4.8,61.0,34.0247,-6.829,1,1,1,1,1,1,0,1,1,1,Rabat,Appartement,55.6,69.5
6.0,3.0,3.0,1.0,291.0,5,5.0,4.0,34.01927395587052,-6.743021888781315,1,1,1,1,1,1,1,1,0,0,Sala Aljadida,Appartement,58.2,48.5
4.0,2.0,3.0,2.0,388.0,5,4.96,55.0,34.05015,-6.80596,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,77.6,97.0
6.0,3.0,3.0,1.0,344.0,5,5.0,13.0,34.0232,-6.8486,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,68.8,57.333333333333336
2.0,1.0,1.0,2.0,370.0,5,5.0,8.0,34.02380437174637,-6.849809744486507,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,74.0,185.0
3.0,1.0,1.0,1.0,268.0,5,5.0,4.0,34.0192,-6.8245,1,1,1,0,1,0,1,1,1,1,Rabat,Appartement,53.6,89.33333333333333
4.0,2.0,3.0,1.0,178.0,5,4.81,111.0,34.0409,-6.7998,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,35.6,44.5
3.0,1.0,1.0,1.0,341.0,5,4.97,35.0,34.02255942925281,-6.843337039554851,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement en résidence,68.2,113.66666666666667
4.0,3.0,4.0,1.0,331.0,5,5.0,8.0,34.02317,-6.82972,1,1,1,0,1,0,1,0,1,1,Rabat,Appartement,66.2,82.75
4.0,1.0,1.0,1.0,230.0,5,4.85,13.0,34.01891,-6.85115,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,46.0,57.5
4.0,2.0,1.0,2.0,286.0,5,4.96,164.0,34.00458,-6.85677,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,57.2,71.5
4.0,1.0,2.0,1.0,354.0,5,4.95,21.0,34.023,-6.8298,1,1,1,1,1,1,1,0,1,1,Rabat,Appartement,70.8,88.5
5.0,2.0,3.0,2.0,333.0,5,4.95,21.0,34.0676,-6.7935,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,66.6,66.6
6.0,3.0,3.0,1.0,359.0,5,4.96,46.0,34.02357,-6.83038,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,71.8,59.833333333333336
5.0,2.0,2.0,1.0,261.0,5,4.88,68.0,34.07526,-6.78826,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,52.2,52.2
6.0,3.0,3.0,1.0,411.0,5,4.73,162.0,34.0208,-6.85563,1,1,1,1,0,1,0,1,1,1,Rabat,Appartement en résidence,82.2,68.5
4.0,2.0,3.0,3.0,571.0,5,5.0,33.0,34.0316,-6.8257,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,114.2,142.75
2.0,1.0,1.0,1.0,319.0,5,4.86,14.0,34.0229,-6.8266,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,63.8,159.5
4.0,1.0,1.0,1.0,384.0,5,4.89,47.0,34.00306147626417,-6.857158074274115,1,1,1,1,1,0,0,1,1,1,Rabat,Appartement,76.8,96.0
6.0,3.0,3.0,1.0,440.0,5,4.9,58.0,34.0179,-6.83495,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,88.0,73.33333333333333
5.0,2.0,3.0,2.0,513.0,5,5.0,7.0,34.0306,-6.8252,1,1,1,1,1,1,1,1,1,1,Salé,Appartement,102.6,102.6
5.0,2.0,2.0,1.0,261.0,5,4.88,68.0,34.07526,-6.78826,1,1,1,1,1,1,0,1,1,1,Salé,Appartement,52.2,52.2
4.0,2.0,4.0,2.0,566.0,5,4.94,48.0,34.0028,-6.8473,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,113.2,141.5
3.0,1.0,1.0,1.0,300.0,5,4.97,78.0,34.0065,-6.8508,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,60.0,100.0
6.0,3.0,3.0,1.0,460.0,5,4.89,9.0,33.98902,-6.84499,1,1,0,1,0,0,1,0,1,1,Rabat,Appartement,92.0,76.66666666666667
6.0,3.0,3.0,1.0,359.0,5,4.96,46.0,34.02357,-6.83038,1,1,1,1,1,1,1,1,1,1,Rabat,Appartement,71.8,59.833333333333336
